"Airport Name","latitude_deg","longitude_deg","iata_code","","City Name","lat","lng"
"","","","","","Chandhaus","25.2977","84.8595"
"","","","","","Udaipur Bithwar","26.2872","86.1578"
"","","","","","Peddavadlapudi","16.4098","80.6114"
"","","","","","Ekwari","25.2975","84.4994"
"","","","","","Nasiyanur","11.3381","77.6408"
"","","","","","Gorakhpur","29.4467","75.6724"
"","","","","","Killai","11.4493","79.7668"
"","","","","","Kalikiri","13.6333","78.8"
"","","","","","Pallappalaiyam","10.9951","77.0845"
"","","","","","Jalhalli","13.0333","77.55"
"","","","","","Paina","25.5406","86.9939"
"","","","","","Balua","26.3272","87.6231"
"","","","","","Mohgaon","21.6394","78.7364"
"","","","","","Pandireddigudem","16.8","81.3167"
"","","","","","Fatehpur","26.2813","87.1084"
"","","","","","Rasauli","26.127","84.8378"
"","","","","","Charabidya","22.3303","88.7702"
"","","","","","Turbihal","15.7614","76.5964"
"","","","","","Ajas","34.3316","74.6801"
"","","","","","Darasuram","10.9515","79.3562"
"","","","","","Neykkarappatti","11.6225","78.1058"
"","","","","","Dayalpur Sapha","25.7122","85.3188"
"","","","","","Baraon","25.4551","84.2661"
"","","","","","Neuri","26.0076","86.1841"
"","","","","","Fatehpur","25.2463","87.038"
"","","","","","Barah","25.3885","85.4912"
"","","","","","Peddakurapadu","16.4833","80.2667"
"","","","","","Gangoli","13.6538","74.6664"
"","","","","","Kalaiyamputtur","10.4542","77.4831"
"","","","","","Belpukur","21.9851","88.2125"
"","","","","","Thara","26.7027","78.2788"
"","","","","","Chandauli","25.8972","85.7161"
"","","","","","Sidhwan","31.2725","75.3652"
"","","","","","Jalam","20.8167","76.5833"
"","","","","","Ghoradongri","22.1228","78.0025"
"","","","","","Moviya","21.9153","70.8465"
"","","","","","Amauna","25.0531","84.5169"
"","","","","","Dammennu","16.8255","81.7079"
"","","","","","Anandapuram","11.09","76.9422"
"","","","","","Lohiyar Ujain","26.6284","84.7452"
"","","","","","Baduriatola","24.0928","84.0895"
"","","","","","Kottapadi","10.0667","76.6"
"","","","","","Chhara","28.6957","76.7072"
"","","","","","Chawalhati","26.4841","88.5677"
"","","","","","Kollipara","16.2877","80.7519"
"","","","","","Chang","28.8808","76.2427"
"","","","","","Jianganj","25.8661","87.2612"
"","","","","","Sitalpur","26.405","85.007"
"","","","","","Barwat Pasrain","26.7925","84.5469"
"","","","","","Phulwaria","25.9395","85.0035"
"","","","","","Bachra","23.6886","85.0703"
"","","","","","Lingamparti","17.2827","82.1231"
"","","","","","Uppada","17.0833","82.3333"
"","","","","","Palangarai","11.1978","77.3058"
"","","","","","Garhi","25.0447","79.6772"
"","","","","","Kudangulam","8.1901","77.7002"
"","","","","","Jhaua","25.625","84.5161"
"","","","","","Mirdaul","26.2363","87.0971"
"","","","","","Mulakaluru","16.2776","80.0672"
"","","","","","Jaitpur","25.9132","84.573"
"","","","","","Lakkavaram","17.0628","81.2919"
"","","","","","Cherutana Tekku","9.323","76.4382"
"","","","","","Sakhmohan","25.6325","85.9859"
"","","","","","Rampur Shamchand","25.5664","85.3289"
"","","","","","Kachavaram","16.5361","79.7187"
"","","","","","Atmakuru","14.6452","77.3554"
"","","","","","Amarwa Khurd","26.8333","84.25"
"","","","","","Kalanaur","32.01","75.09"
"","","","","","Karahal","25.4909","77.0543"
"","","","","","Kankandighi","21.9744","88.4659"
"","","","","","Vellakkinar","11.0736","76.9566"
"","","","","","Tirmaigiri","16.723","79.3374"
"","","","","","Gurgunta","16.2558","76.5628"
"","","","","","Sisauna","26.132","87.6231"
"","","","","","Bairia","25.5563","85.1835"
"","","","","","Kalappalangulam","9.1889","77.5604"
"","","","","","Saghar Sultanpur","26.1583","84.757"
"","","","","","Bagewadi","16.29","74.6"
"","","","","","Elavanasur","11.7154","79.1796"
"","","","","","Pentapadu Kasba","16.7804","81.5254"
"","","","","","Kalavai","12.7691","79.4196"
"","","","","","Ringnod","22.6113","74.9338"
"","","","","","Edattirutti","10.3667","76.1333"
"","","","","","Koturkolkara","9.5667","76.8833"
"","","","","","Alayaman","8.8843","76.9653"
"","","","","","Tanakkangulam","9.8877","78.0397"
"","","","","","Mansapur","26.5262","86.4101"
"","","","","","Rehti","22.7378","77.434"
"","","","","","Mulaikkaraippatti","8.5454","77.7679"
"","","","","","Ganapavaram","15.9232","80.5856"
"","","","","","Dhutauli","25.5274","86.625"
"","","","","","Chinnasekkadu","13.1609","80.2573"
"","","","","","Daparkha","26.1293","86.9004"
"","","","","","Saunshi","15.2167","75.3"
"","","","","","Vedappatti","10.9988","76.896"
"","","","","","Rahika","26.3803","86.0204"
"","","","","","Bihariganj","25.7341","86.9884"
"","","","","","Sugauna","26.4077","86.2174"
"","","","","","Kallad","9.95","76.6667"
"","","","","","Janai","22.7157","88.2426"
"","","","","","Meddappakkam","12.9166","80.1939"
"","","","","","Kadachchinallur","11.3686","77.8033"
"","","","","","Sattar","25.955","86.5828"
"","","","","","Barhauna","25.6043","85.7288"
"","","","","","Kaul","29.8461","76.6608"
"","","","","","Mullassheri","10.5333","76.0833"
"","","","","","Salempur","26.4588","84.6517"
"","","","","","Arakere","12.4133","76.8168"
"","","","","","Ganga","30.3229","74.9234"
"","","","","","Ziro","27.5664","93.8314"
"","","","","","Bela Simri","25.5295","86.3079"
"","","","","","Bhagwanpur Khurd","26.75","83.74"
"","","","","","Venkatagirikota","13.0012","78.4795"
"","","","","","Bazidpur","26.1536","86.1511"
"","","","","","Govindgarh","24.3785","81.2964"
"","","","","","Yelmalla","18.8241","78.1609"
"","","","","","Kachchippalli","11.595","77.9188"
"","","","","","Chinnakkampalaiyam","10.7064","77.4575"
"","","","","","Arohi","31.8419","76.8645"
"","","","","","Kurwa Mathia","26.8572","84.5058"
"","","","","","Lokapur","16.1656","75.366"
"","","","","","Gaura","24.9643","86.3739"
"","","","","","Rampurwa","26.7544","84.7114"
"","","","","","Mallapur","16.14","74.81"
"","","","","","Jasauli","26.4996","84.8171"
"","","","","","Kannudaiyampatti","10.6377","78.4733"
"","","","","","Mudhol","18.9667","77.9167"
"","","","","","Nangavalli","11.7619","77.8909"
"","","","","","Harpur Bochaha","25.5919","85.7517"
"","","","","","Nandyalampeta","14.7218","78.8083"
"","","","","","Chodavaram","17.438","81.7781"
"","","","","","Chahatpur","26.2331","87.5816"
"","","","","","Bariyarpur","26.6347","84.9245"
"","","","","","Maheswa","25.9718","86.855"
"","","","","","Anaikal","9.6003","76.6846"
"","","","","","Maharajpur","25.2087","87.7458"
"","","","","","Vadasseri","8.1937","77.4343"
"","","","","","Nawada Gobindganj","26.4868","84.6561"
"","","","","","Barud","21.7497","75.527"
"","","","","","Kolappalur","11.51","77.45"
"","","","","","Kamrej","21.1364","72.9572"
"","","","","","Maroli","21.024","72.889"
"","","","","","Begampur","22.3705","88.494"
"","","","","","Dharampur Bande","25.6609","85.5742"
"","","","","","Bahadurpur","25.4522","85.6303"
"","","","","","Majarhat","25.9654","86.8126"
"","","","","","Chinna Gollapalem","16.3701","81.5322"
"","","","","","Mahabaleshwar","17.925","73.6575"
"","","","","","Bandlaguda","17.3543","78.3853"
"","","","","","Jami","18.05","83.2667"
"","","","","","Sonbarsa","25.7069","86.7379"
"","","","","","Duvvuru","14.8333","78.65"
"","","","","","Obalapuram","14.8","78.783"
"","","","","","Emmiganuru","15.15","76.92"
"","","","","","Bakhtawarpur","28.821","77.166"
"","","","","","Mahtha","26.5988","86.3158"
"","","","","","Pirnagar","25.5982","86.7178"
"","","","","","Bari","25.8769","86.1918"
"","","","","","Damarcherla","16.7269","79.6369"
"","","","","","Sivalarkulam","8.87","77.5267"
"","","","","","Madugula","17.9167","82.8"
"","","","","","Nirakpurpali","25.3244","84.8114"
"","","","","","Samai","24.9788","85.5861"
"","","","","","Battulapalle","14.5167","77.7833"
"","","","","","Sante Bennur","14.1697","76.0033"
"","","","","","Peraiyur","9.7341","77.79"
"","","","","","Manakondur","18.3981","79.225"
"","","","","","Bamhni","22.4822","80.3716"
"","","","","","Alampur Gonpura","25.5404","85.0511"
"","","","","","Maniyur","11.95","75.45"
"","","","","","Daharia","25.5307","87.5947"
"","","","","","Kotturu","17.2958","82.4752"
"","","","","","Puduru","16.152","77.8273"
"","","","","","Mugutkhan Hubli","15.79","74.75"
"","","","","","Sheopuria","28.53","79.77"
"","","","","","Tilari","25.004","85.252"
"","","","","","Awantipur","33.9233","75.0128"
"","","","","","Ponduru","18.3508","83.7567"
"","","","","","Puttanattam","10.467","78.3687"
"","","","","","Kakan","26.1509","87.5674"
"","","","","","Tenmalai","9.3129","77.4959"
"","","","","","Adukam","9.7954","76.8456"
"","","","","","Kanniyambram","10.7333","76.4"
"","","","","","Naduhatti","11.4043","76.816"
"","","","","","Kadiyampatti","11.872","78.0961"
"","","","","","Sirur","16.0965","75.7858"
"","","","","","Jalpura","25.4862","84.737"
"","","","","","Simri","25.7523","86.6074"
"","","","","","Motkur","17.4569","79.2592"
"","","","","","Parigi","13.9069","77.4572"
"","","","","","Chariyakulam","9.6527","77.1226"
"","","","","","Kharak Kalan","28.807","76.314"
"","","","","","Garh Sisai","25.6253","85.7887"
"","","","","","Belagal","15.8183","77.6702"
"","","","","","Muttanampalaiyam","11.0845","77.3969"
"","","","","","Angadikkal Tekkekara","9.2063","76.7835"
"","","","","","Hosir","23.7735","85.8132"
"","","","","","Khagra","25.3511","87.0624"
"","","","","","Minakshipuram","9.8815","77.2747"
"","","","","","Mahuakheraganj","29.13","78.92"
"","","","","","Koppal","15.35","76.15"
"","","","","","Chandwa","23.6756","84.7401"
"","","","","","Karedu","15.1833","80.0667"
"","","","","","Kamalapuram","11.768","78.0599"
"","","","","","Appukkudal","11.4684","77.5766"
"","","","","","Tirukkattuppalli","10.51","78.57"
"","","","","","Mandramo","24.1822","85.8734"
"","","","","","Murud","18.33","72.96"
"","","","","","Nohsa","25.5653","85.0558"
"","","","","","Parasurampur","14.2606","76.8826"
"","","","","","Pilich","25.2379","85.3483"
"","","","","","Marikal","16.602","77.7294"
"","","","","","Devapur","19.0443","79.3499"
"","","","","","Osian","26.7167","72.9167"
"","","","","","Lakhipur","24.8","93.02"
"","","","","","Nakhtarana","23.35","69.2633"
"","","","","","Turki","26.0294","86.0666"
"","","","","","Betma","22.68","75.62"
"","","","","","Mahrail","26.2952","86.2763"
"","","","","","Mayamankurichchi","8.8855","77.5041"
"","","","","","Hansot","21.5833","72.8"
"","","","","","Tola Khadda","26.7396","84.5014"
"","","","","","Champadanga","22.83","87.96"
"","","","","","Kewatgawan","25.8012","86.3229"
"","","","","","Savalgi","16.671","75.3515"
"","","","","","Pannaikkadu","10.2761","77.6272"
"","","","","","Sattegalam","12.15","77.1"
"","","","","","Usmanpur","25.3487","86.9669"
"","","","","","Dhanupra","25.6992","86.4716"
"","","","","","Paithan Kawai","26.1755","86.0685"
"","","","","","Coringa","16.8","82.2333"
"","","","","","Zuvvaladinne","14.808","80.0705"
"","","","","","Gosaingaon","25.3724","87.1049"
"","","","","","Devsar","28.76","76.087"
"","","","","","Vikasnagar","30.468","77.774"
"","","","","","Alwarkurichchi","8.7838","77.3952"
"","","","","","Kotwapatti Rampur","25.7153","84.8063"
"","","","","","Domahani","23.7569","87.0256"
"","","","","","Thair","18.3213","76.133"
"","","","","","Tiruppalai","9.9825","78.143"
"","","","","","Chabal Kalan","31.4818","74.7927"
"","","","","","Kathanian","31.6373","74.7572"
"","","","","","Kuttiyeri","12.0667","75.35"
"","","","","","Shahpura","23.1828","80.6997"
"","","","","","Bheja","26.1046","86.395"
"","","","","","Zaladanki","14.8843","79.9125"
"","","","","","Ranranagudipeta","12.6618","78.5483"
"","","","","","Lakshminarayanapuram","11.7914","79.5555"
"","","","","","Patiram","25.3167","88.75"
"","","","","","Guruvarajukuppam","13.1125","79.5472"
"","","","","","Ahirauliya","26.5091","84.7999"
"","","","","","Harrai","22.6143","79.2221"
"","","","","","Bhanas Hivre","19.4858","74.9664"
"","","","","","Hanumantanpatti","9.7858","77.317"
"","","","","","Nelmadur","9.51","78.3"
"","","","","","Kankon","15.02","74.02"
"","","","","","Gohpur","26.8818","93.6156"
"","","","","","Bandalli","12.164","77.3504"
"","","","","","Kallupatti","9.7167","77.8667"
"","","","","","Bairia","26.7373","84.4371"
"","","","","","Dhansura","23.3492","73.2119"
"","","","","","Titara","26.2311","84.2444"
"","","","","","Mallappulasseri","9.3167","76.6833"
"","","","","","Hullatti","11.4771","76.696"
"","","","","","Kolattur","13.3295","79.4797"
"","","","","","Maraiyur","10.2762","77.1615"
"","","","","","Ponnai","13.1276","79.2575"
"","","","","","Buttayagudem","17.2089","81.3014"
"","","","","","Payyanpalli","11.8111","76.0556"
"","","","","","Kalingiyam","11.4324","77.4178"
"","","","","","Ammavarikuppam","13.1784","79.4169"
"","","","","","Kamtaul","26.328","85.8238"
"","","","","","Tendukheda","23.1708","78.8724"
"","","","","","Chennampatti","11.7011","77.6785"
"","","","","","Kallamalai","11.0489","76.5691"
"","","","","","Attanur","11.5006","78.1356"
"","","","","","Panjipara","26.1369","88.0132"
"","","","","","Sher","26.3422","84.621"
"","","","","","Arma","25.1966","86.2468"
"","","","","","Shamsabad","23.8149","77.4957"
"","","","","","Olagadam","11.5656","77.6428"
"","","","","","Dharhara","25.2543","86.403"
"","","","","","Moka","15.238","77.0599"
"","","","","","Ichora","19.4333","78.4667"
"","","","","","Nitte","13.1858","74.9394"
"","","","","","Tenambakkam","12.8102","79.7341"
"","","","","","Dubak","18.1744","78.6667"
"","","","","","Koskapur","26.2669","87.1465"
"","","","","","Alampur","26.0251","78.797"
"","","","","","Bandwar","25.5093","86.1595"
"","","","","","Aphaur","25.8828","84.7595"
"","","","","","Periyakoduveri","11.4811","77.2989"
"","","","","","Kattukkottai","11.6026","78.6698"
"","","","","","Desri","25.6691","85.4082"
"","","","","","Navelim","15.2564","73.9686"
"","","","","","Jankinagar","25.8955","87.0668"
"","","","","","Dasraha Bhograjpur","25.5691","85.6441"
"","","","","","Kotia","26.275","86.0532"
"","","","","","Chettipulam","10.4743","79.7546"
"","","","","","Pandalkudi","9.3947","78.1051"
"","","","","","Hasanpur","25.633","85.5728"
"","","","","","Kakching Khunou","24.4047","93.8998"
"","","","","","Paikpar","26.0966","87.1349"
"","","","","","Atmakur","16.3364","77.8056"
"","","","","","Nawada","25.1021","86.6902"
"","","","","","Kot Shamir","30.1191","75.0058"
"","","","","","Melavayi","13.9397","77.2256"
"","","","","","Pebberu","16.2167","77.9833"
"","","","","","Lodhikheda","21.5824","78.8591"
"","","","","","Eraniel","8.2059","77.3173"
"","","","","","Hathwan","25.6672","86.3999"
"","","","","","Erumaippatti","11.1467","78.29"
"","","","","","Yenkuvarigudem","17.2055","81.1598"
"","","","","","Baikunthpur","24.7277","81.4098"
"","","","","","Kulattur","10.7052","78.5507"
"","","","","","Polas","18.83","78.97"
"","","","","","Sevur","12.6865","79.2687"
"","","","","","Dagmara","26.3953","86.7601"
"","","","","","Kamalnagar","18.231","77.1791"
"","","","","","Paiker","24.4388","87.9112"
"","","","","","Mekra","25.4705","85.8406"
"","","","","","Mahespur","24.6954","87.9414"
"","","","","","Khujner","23.786","76.6177"
"","","","","","Eral","8.6258","78.0228"
"","","","","","Kallanai","10.0374","78.0829"
"","","","","","Doddanahalli","12.3892","76.9672"
"","","","","","Manamodu","11.1965","79.5953"
"","","","","","Neralakaje","12.5884","75.0348"
"","","","","","Narala","12.5884","75.0348"
"","","","","","Gopalnagar","22.8289","88.2139"
"","","","","","Chamarru","16.65","80.1333"
"","","","","","Bhachhi Asli","26.0147","86.0444"
"","","","","","Karrapur","23.9489","78.8658"
"","","","","","Ammapettai","11.6197","77.7426"
"","","","","","Dharmastala","12.9479","75.3807"
"","","","","","Pathra","24.8804","87.0447"
"","","","","","Puduvayal","10.1034","78.8462"
"","","","","","Hanur","12.0874","77.3021"
"","","","","","Chichli","22.8336","78.8261"
"","","","","","Kumirimora","22.6969","88.2267"
"","","","","","Ghogha","21.68","72.28"
"","","","","","Lauriya Nandangarh","26.9985","84.4085"
"","","","","","Kolanpak","17.6942","79.0348"
"","","","","","Kottagudi Muttanad","10.0133","77.0633"
"","","","","","Sabbavaram","17.79","83.123"
"","","","","","Belwa","26.1056","87.4916"
"","","","","","Loiyo","23.7928","85.632"
"","","","","","Rudrur","18.67","77.9"
"","","","","","Bukkapatnam","14.2","77.8"
"","","","","","Mariyammanahalli","15.16","76.36"
"","","","","","Doranda","24.471","85.9449"
"","","","","","Turki","26.0381","85.3577"
"","","","","","Namchi","27.17","88.35"
"","","","","","Karimkunnum","9.85","76.6833"
"","","","","","Saraiya","25.6467","84.6312"
"","","","","","Kuttur","10.5631","76.1951"
"","","","","","Bhaisalotan","27.45","83.9167"
"","","","","","Uppukkottai","9.9587","77.4105"
"","","","","","Ghoradal","22.0519","88.3594"
"","","","","","Srinagar","25.9823","86.6662"
"","","","","","Nemili","12.9783","79.6172"
"","","","","","Bhankarpur","30.65","76.82"
"","","","","","Matala","17.8244","76.8591"
"","","","","","Kayattar","8.9469","77.7714"
"","","","","","Kottaya","10.7646","76.5452"
"","","","","","Vannivedu","12.9173","79.353"
"","","","","","Vandithavalam","10.65","76.7583"
"","","","","","Raipur","26.05","74.02"
"","","","","","Gajhara","26.5237","86.3715"
"","","","","","Morab","15.5833","75.1667"
"","","","","","Raghopur","25.318","87.008"
"","","","","","Samadh Bhai","30.5985","75.1506"
"","","","","","Kesarimangalam","11.5423","77.7247"
"","","","","","Panzgam","34.484","74.0753"
"","","","","","Eklahra","22.2036","78.6893"
